,sentence_id,words,labels
15485,4761,Carlos,B-PER
2703,602,runakunap,I-ORG
5109,1118,Pachantin,I-ORG
4481,987,Beethoven,I-PER
7234,1598,munisipyu,I-LOC
6783,1496,suyu,I-ORG
9187,2027,(,O
13609,3671,Qarwakallanka,B-LOC
6197,1368,),O
2080,457,Tukuy,B-ORG
10631,2343,ñawpa,I-ORG
4150,920,wari,I-ORG
787,179,Utishi,B-ORG
2572,570,PUSAPUNA,O
6230,1374,Mozart,I-PER
12324,2996,distritu,I-LOC
974,221,.,O
1635,362,Röntgen,I-PER
257,61,',O
5507,1210,),O
14807,4442,Pruwinsya,I-LOC
17047,5290,Mama,B-PER
5851,1291,PUSAPUNA,O
10126,2234,Liyun,B-PER
12643,3143,distritu,I-LOC
15832,4896,Elisabeth,B-PER
4779,1049,.,O
15246,4673,Belaúnde,I-PER
14513,4277,Mañasu,B-LOC
17236,5354,Yana,B-LOC
6824,1506,Hatun,B-LOC
8968,1977,Hayt'ay,I-ORG
11983,2844,Chinchiru,B-LOC
10020,2207,),I-LOC
6462,1424,-,O
7538,1660,.,O
9714,2141,chuntu,I-ORG
8268,1828,Chawin,I-LOC
8693,1912,Torres,B-ORG
8250,1824,Walker,I-PER
12522,3086,Samugari,B-LOC
4273,946,llaqta,I-LOC
10237,2258,suyu,I-LOC
527,124,James,B-PER
7369,1629,John,B-PER
15329,4708,Alejo,B-PER
16717,5179,Napoleon,B-PER
2840,633,',O
5371,1183,',O
10303,2273,Schröder,I-PER
8891,1957,),O
11804,2759,distritu,I-LOC
2505,554,",",O
4597,1013,delphin,I-LOC
12802,3217,Pimpinku,B-LOC
6006,1324,Kutupaksi,B-ORG
13769,3793,Waranchal,B-LOC
13661,3716,Tunanmarka,B-LOC
5540,1220,Piluta,B-ORG
5682,1256,Kamasqa,O
3498,780,',O
14476,4245,Pilcuyo,B-LOC
7494,1653,iglesia,O
6214,1372,.,O
11263,2535,distritu,I-LOC
12136,2916,Mamara,B-LOC
2461,544,),I-ORG
16920,5247,Ricardo,B-PER
10253,2261,/,O
3403,757,Piluta,B-ORG
2823,630,Víctor,B-PER
14405,4200,Kallawaya,B-LOC
3244,720,parkipi,I-ORG
9741,2146,Uhu,B-ORG
11110,2446,Gutiérrez,I-PER
14607,4336,de,I-LOC
16764,5197,Guillot,I-PER
12596,3120,distritu,I-LOC
16492,5110,García,I-PER
8446,1860,(,O
9443,2084,pruwinsya,I-LOC
16477,5106,Dias,I-PER
7033,1553,',O
14181,4059,Inawaya,B-LOC
8719,1919,.,O
10761,2372,pusapuna,O
15280,4687,Abel,B-PER
15866,4910,Baldivieso,I-PER
13725,3759,pruwinsya,I-LOC
754,170,llaqtam,O
11106,2446,--,O
15292,4692,López,I-PER
315,76,Pachantin,I-ORG
1318,297,Suntur,I-ORG
8996,1984,pusapuna,O
2649,587,Kuraq,I-ORG
16128,4997,Herbert,B-PER
17033,5285,Manuel,I-PER
5472,1202,pusapuna,O
6955,1535,',O
16888,5237,la,I-PER
6650,1467,),I-ORG
2385,527,Humala,I-PER
11567,2658,Antankallu,B-LOC
1070,243,(,O
6181,1364,llaqtam,O
10369,2288,mama,I-ORG
264,63,PUSAPUNA,O
2220,490,Röntgen,I-PER
12851,3234,distritu,I-LOC
1445,324,distritu,I-LOC
1029,234,mama,I-ORG
10223,2254,1998,I-ORG
9318,2054,.,O
6553,1443,',O
411,100,Youri,B-PER
11439,2605,Granada,B-LOC
7014,1548,Thomas,B-PER
17076,5299,Gutiérrez,I-PER
6399,1409,tiyaq,O
17420,5394,sach'a,I-LOC
9021,1990,Qhichwa,B-ORG
3522,785,kawallu,I-LOC
14656,4365,Ponasa,I-LOC
7281,1610,FC,I-ORG
17413,5393,sach'a,I-LOC
5115,1119,1958,I-ORG
14775,4430,Corrales,B-LOC
9081,2003,.,O
1084,246,Kutupaksi,I-LOC
5430,1193,/,O
9986,2199,qhapaq,I-ORG
6438,1419,parki,I-ORG
12191,2938,Joya,I-LOC
751,170,llaqtanqa,I-LOC
3976,883,),O
8236,1820,Kupa,I-ORG
14215,4081,Mariscal,B-LOC
12647,3145,distritu,I-LOC
13290,3472,Awaycha,B-LOC
17462,5405,risirwa,I-LOC
401,97,achuqalla,I-LOC
16055,4969,Gaston,B-PER
5439,1195,Mamallaqtap,I-ORG
15112,4609,Bográn,I-PER
8032,1770,sach'a-sach'a,I-LOC
17103,5308,Verónica,B-PER
15289,4691,Adolfo,B-PER
11676,2704,distritu,I-LOC
17030,5284,Tomás,I-PER
15194,4653,Alan,B-PER
14509,4273,Amantani,B-LOC
15897,4920,Cruz,I-PER
10166,2243,',O
5846,1290,Valdelomar,I-PER
10536,2324,.,O
11161,2478,San,B-LOC
13372,3530,Amarilis,B-LOC
10931,2407,Ch'umpi,B-LOC
14291,4134,Payta,B-LOC
1349,305,",",O
12862,3238,Alto,I-LOC
9628,2122,Èideann,O
4200,929,llaqtamantaqa,O
11824,2769,distritu,I-LOC
12859,3238,San,B-LOC
3691,823,(,O
11888,2797,distritu,I-LOC
3861,862,Sunturnin,I-ORG
3938,875,Wayas,B-LOC
12006,2855,distritu,I-LOC
4144,919,iskay,I-PER
4069,902,llaqtam,O
9481,2092,pruwinsya,I-LOC
10753,2370,watakama,O
12789,3211,Toledo,I-LOC
15435,4743,Basadre,I-PER
17290,5367,Machu,B-LOC
4354,963,Alonso,I-PER
6285,1384,Yukio,B-PER
11011,2424,Adams,I-PER
8296,1831,.,O
9151,2020,Tumipampa,B-LOC
10798,2378,),O
192,46,.,O
7485,1651,Segundo,I-PER
3535,788,',I-LOC
2491,551,.,O
590,138,distritu,I-LOC
3068,682,1994,I-ORG
8386,1852,",",O
858,195,kawsay,I-ORG
8741,1923,Yachay,I-ORG
10062,2217,',O
7917,1745,Chilipi,B-ORG
13334,3499,Qullpas,B-LOC
7068,1559,Remigio,B-PER
13468,3588,Musuqllaqta,B-LOC
11636,2685,pruwinsya,I-LOC
15710,4849,Porras,I-PER
11200,2504,Puerto,B-LOC
14168,4049,Hanan,B-LOC
10806,2380,),O
10198,2250,Wamanqapi,B-ORG
5191,1137,llaqtam,O
5896,1301,von,I-PER
281,68,faunapas,I-ORG
681,157,Nasyunalista,I-ORG
13323,3493,Pachitiya,B-LOC
659,153,Hugo,B-PER
6429,1417,Hayt'ay,I-ORG
16447,5093,Roberto,B-PER
12833,3226,Wallqayuq,B-LOC
10152,2241,Las,B-LOC
14462,4233,Gabán,I-LOC
10734,2366,Qun,B-PER
4707,1033,paniscus,O
1213,276,lagothricha,O
17233,5353,walla,I-LOC
10441,2305,[[Wampurushu,O
14860,4475,Valentinam,B-PER
1002,228,Lima,B-LOC
13982,3939,Qallawanka,B-LOC
10079,2222,',O
752,170,Tlaxcala,B-ORG
7850,1730,.,O
133,31,Kupa,I-ORG
7346,1624,Wiraqucha,I-PER
9641,2125,Piluta,B-ORG
3540,789,Hatun,I-ORG
17028,5284,Tayta,B-PER
16104,4987,Jiménez,I-PER
7747,1708,PUSAPUNA,O
2116,466,llaqta,I-ORG
1623,359,.,O
4186,925,Inlisyan,I-ORG
15060,4589,Juan,B-PER
14096,4010,pruwinsya,I-LOC
17154,5326,Zubareff,I-PER
7901,1741,Raphiwaqracha,B-LOC
12793,3213,Cutervo,B-LOC
15528,4774,Menotti,I-PER
608,142,',O
8906,1962,Lusiya,I-LOC
3834,855,'Pteronura,O
10634,2344,',O
8648,1904,runakunap,I-ORG
11099,2444,Loja,I-LOC
9378,2071,Dortmund,I-ORG
11145,2463,Uripakamallam,B-LOC
9164,2023,(,O
6935,1529,Qupaqhawanapi,I-ORG
16714,5177,Campaña,I-PER
4017,893,(,O
8180,1807,Dasypus,O
14099,4011,Castilla,I-LOC
10465,2309,'Pheonicoparrus,O
15042,4585,San,I-ORG
8307,1834,Pachantin,I-ORG
1707,377,',O
2126,468,kamayuq,I-PER
6598,1455,Piluta,B-ORG
6899,1522,Kupa,I-ORG
1637,363,Kupa,I-ORG
7157,1580,.,O
2988,666,PUSAPUNA,O
10287,2269,Atawallpa,B-PER
1307,295,José,B-PER
11415,2593,distritu,I-LOC
864,197,Ladislao,I-LOC
10677,2353,',O
2284,504,(,O
5151,1129,Pachantin,I-ORG
120,28,Buliwyap,B-LOC
15834,4897,Elizabeth,B-PER
2759,614,(,O
15277,4686,Piñeiro,I-PER
12584,3114,distritu,I-LOC
6171,1362,.,O
1472,330,Carlos,I-PER
17374,5385,risirwa,I-LOC
5137,1125,Consejo,O
4667,1025,',O
16218,5027,Javier,B-PER
5961,1315,runakunawanpas,O
9999,2203,AC,B-ORG
6711,1479,llaqta,I-LOC
11069,2438,Kubrick,I-PER
8248,1824,.,O
1672,370,Awaylla,B-LOC
17531,5441,Ecuadormanta,B-LOC
15268,4683,Weber,I-PER
14484,4252,Rusaspata,B-LOC
7959,1754,warikancha,I-ORG
16022,4958,Frank,B-PER
9273,2045,.,O
8277,1829,),O
7574,1667,parki,I-ORG
11193,2498,Waras,B-LOC
4555,1003,Dichondra,O
16075,4976,Domenico,I-PER
15156,4632,Husiymi,I-PER
9168,2024,.,O
1262,287,Piluta,B-ORG
271,66,Inkawasi]]manta,O
3527,786,.,O
8877,1953,(,I-ORG
12044,2873,Espinoza,I-LOC
6998,1544,.,O
15867,4911,Enrique,B-PER
959,218,San,B-LOC
402,97,(,O
16302,5055,Francisco,I-PER
11720,2723,distritu,I-LOC
10378,2290,waqar,I-LOC
16662,5162,Couve,I-PER
2912,650,',O
15495,4764,Carlos,B-PER
14795,4436,Matapalu,B-LOC
5685,1256,Humala,I-PER
1849,404,Q'awani,I-ORG
13262,3449,Wachuqullpa,B-LOC
11426,2598,distritu,I-LOC
14672,4373,San,B-LOC
9798,2157,",",O
15191,4652,Bruce,B-PER
7315,1617,Kupa,I-ORG
11740,2731,distritu,I-LOC
6704,1478,de,I-PER
7575,1668,**,O
8454,1862,Urqu,B-LOC
5937,1310,pallida,O
4222,934,Markus,I-ORG
6370,1403,Qusqu,B-LOC
2322,511,Santa,I-PER
15418,4737,Harry,B-PER
9574,2110,',O
7689,1694,Yang,B-PER
13189,3388,pruwinsya,I-LOC
14159,4045,distritu,I-LOC
5317,1169,mamallaqta,I-ORG
6959,1536,Puntifisya,I-ORG
3636,811,Ch'iyar,B-LOC
9756,2148,',O
2062,452,),I-LOC
11323,2559,distritu,I-LOC
17264,5361,Mejía,B-LOC
17447,5401,suyu,I-LOC
236,57,Awya,B-LOC
4099,910,Kupa,I-ORG
17371,5385,Yanisha,B-LOC
9350,2063,llaqtanqa,I-LOC
7468,1648,',O
6279,1383,.,O
17547,5456,Thaysuyu,B-LOC
2410,532,Yachay,I-ORG
3331,740,Piluta,B-ORG
13778,3798,distritu,I-LOC
1047,238,6-I-1852,O
2554,566,Erythrina,O
2848,635,Piruw,B-ORG
15523,4771,Evanán,I-PER
6415,1413,',O
15077,4594,Günter,I-PER
6674,1472,Charlton,I-PER
9510,2096,munisipyu,I-LOC
14947,4550,mamay,B-PER
9100,2008,Iglesias,I-PER
15321,4705,Mendoza,I-PER
17448,5402,Sumaq,B-LOC
9507,2096,Pakaqi,B-LOC
3734,833,.,O
16634,5153,de,I-PER
14042,3968,Wachu,B-LOC
2144,474,llaqtanqa,I-LOC
707,162,),I-LOC
4550,1002,suyukuna,I-ORG
14240,4101,Alcídes,I-LOC
16542,5127,Pedro,I-PER
4432,979,",",O
17507,5428,Siwina,B-LOC
6596,1454,Mejía,B-LOC
7902,1741,(,O
15461,4751,Rivadavia,I-PER
5257,1155,quya,I-PER
7221,1596,(,O
7502,1654,puchunkunatataq,O
13613,3675,Qullwas,B-LOC
11286,2545,Victoria,I-LOC
3997,888,Urin,I-LOC
3254,723,',O
144,34,Jackson,I-PER
13324,3493,pruwinsya,I-LOC
12950,3273,Ninapampa,B-LOC
15785,4877,Djokovic,I-PER
8172,1805,mawk'a,I-ORG
12652,3148,Kunsipsyun,B-LOC
15494,4763,Rivera,I-PER
4313,954,',O
14388,4190,Checa,I-LOC
964,219,da,I-PER
8810,1939,de,I-PER
5673,1253,1899-1904,O
7775,1713,.,O
2473,547,Wallqa,B-LOC
5914,1305,m,O
13858,3854,Pumallqa,B-LOC
2212,489,PUSAPUNA,O
11969,2837,Ramrahirka,B-LOC
2128,469,Tupaq,B-PER
8497,1871,.,O
13264,3451,Wayllawara,B-LOC
3707,827,yawar,I-LOC
1800,395,Rodríguez,I-PER
268,64,',O
10000,2203,Milan,I-ORG
1663,367,',O
8360,1846,Kunti,B-LOC
3235,719,(,O
2265,500,-,O
807,184,Hayt'ay,I-ORG
9064,1999,PUSAPUNA,O
8850,1949,',O
10676,2353,Hammarskjöld,I-PER
9853,2168,),O
10526,2321,Mar,I-PER
16706,5175,de,I-PER
1756,386,suyup,I-ORG
13305,3484,Punku,I-LOC
12841,3230,Chuntali,B-LOC
7490,1652,'Phalcoboenus,O
8735,1922,(,I-LOC
16982,5269,Samuel,B-PER
5411,1189,.,O
9555,2106,),O
8512,1876,Luritu,B-LOC
3980,885,*Apumayta,O
686,158,parki,I-LOC
11675,2704,Raquia,B-LOC
13784,3804,Pías,B-LOC
2005,438,Baeyer,I-PER
1847,404,PUSAPUNA,O
5248,1153,Pizarro,I-PER
934,213,Piluta,B-ORG
12620,3132,Pawqaray,B-LOC
14921,4535,César,B-PER
8061,1776,llaqta,I-ORG
5606,1236,mamallaqta,I-ORG
4537,999,nisqaqa,O
9305,2051,),O
6879,1519,.,O
12923,3262,Niepos,B-LOC
1898,415,1990,I-ORG
2419,535,',O
9875,2173,),O
7730,1703,',O
8284,1830,shilluk,O
1723,378,pruwinsya,I-LOC
9340,2060,",",I-PER
14207,4077,Las Piedras,B-LOC
12755,3196,Kachin,B-LOC
486,115,Chávez,I-LOC
15865,4910,Enrique,B-PER
13085,3338,distritu,I-LOC
8641,1903,Buffon,I-PER
4021,893,",",O
9784,2154,.,O
8977,1979,marsupialis,O
555,131,willkachasqa,I-ORG
6662,1470,Yachay,I-ORG
15877,4914,Uriarte,I-PER
14910,4524,Andrés,B-PER
12741,3189,distritu,I-LOC
2162,477,),I-LOC
7900,1740,),I-LOC
14772,4428,distritu,I-LOC
2036,446,.,O
929,211,.,O
11053,2433,'Falco,O
4982,1093,Kay,O
15642,4821,Mora,I-PER
121,28,Kunti,I-LOC
9888,2178,de,I-PER
12766,3201,distritu,I-LOC
5024,1101,',O
8781,1933,.,O
6018,1326,',O
13533,3624,Chupaka,B-LOC
7660,1688,.,O
11501,2631,distritu,I-LOC
11920,2813,Tikapampa,B-LOC
16531,5124,Francisco,I-PER
12180,2935,distritu,I-LOC
851,193,Kupa,I-ORG
12291,2980,Wanuwanu,B-LOC
4484,988,sallqa,I-ORG
6147,1357,Walla,I-LOC
8138,1796,mama,I-ORG
13074,3333,distritu,I-LOC
7632,1680,San,I-ORG
13755,3781,Qalamarka,B-LOC
16513,5117,San,I-PER
6467,1426,Piruw,I-LOC
7053,1556,),O
11878,2792,distritu,I-LOC
5008,1098,Apurimaq,I-LOC
3436,766,Yasuni,B-ORG
6655,1468,),O
4278,947,(,O
14871,4486,Arturoqa,B-PER
1202,274,.,O
16538,5126,Menéndez,I-PER
9344,2061,llaqta,I-ORG
4415,975,',O
8904,1961,Compañía,O
14142,4036,),O
2168,478,2.792,O
9114,2011,Castilla,I-PER
14115,4018,Rojas,I-LOC
2040,447,III,I-PER
16894,5238,Molina,I-PER
10748,2369,),O
7401,1635,Friedrich,B-PER
1053,239,),O
6311,1390,Mama,B-ORG
3725,831,Bolívarmantam,I-PER
9722,2142,),O
3390,753,munisipyu,I-LOC
16858,5226,Peter,B-PER
10436,2304,Maussollospa,I-ORG
10449,2306,.,O
15352,4715,Alicia,B-PER
2377,525,Barthez,I-PER
6237,1375,amachasqa,I-ORG
9408,2078,Kupa,I-ORG
9558,2107,-,O
2433,538,'Vultur,O
8050,1774,-,O
668,154,",",O
1058,240,de,I-PER
14743,4411,Pachiya,B-LOC
9818,2161,(,O
1711,377,.,O
396,95,kaynin,I-ORG
6713,1480,PUSAPUNA,O
1065,242,',O
4160,923,(,O
13951,3916,Andamarca,I-LOC
1484,332,Wasi,I-ORG
13686,3736,Tapu,B-LOC
7558,1664,Willka,B-LOC
15685,4838,Bazán,I-PER
173,42,Stanford,B-ORG
5420,1190,karqan,O
2191,484,llaqta,I-LOC
8843,1948,.,O
16684,5168,Cabanillas,I-PER
4819,1060,ñawpa,I-ORG
14248,4105,Pawqar,B-LOC
11138,2456,pantiyun,I-LOC
17222,5350,mamallaqta,I-LOC
12723,3181,Miguel,B-LOC
3180,706,parki,I-ORG
10257,2262,Hayt'ay,I-ORG
13482,3598,Salas,B-LOC
15840,4900,Eloy,B-PER
9309,2052,Mercado,I-ORG
13175,3381,distritu,I-LOC
16344,5065,Jean,I-PER
1402,316,José,B-PER
11821,2768,Waqra,B-LOC
10756,2371,',O
6685,1474,San,B-LOC
5787,1277,.,O
14478,4247,Wayna,B-LOC
2546,564,distritu,I-LOC
8289,1830,),O
1454,326,(,I-ORG
14518,4282,Quwata,B-LOC
13705,3751,Bolívar,B-LOC
12297,2983,Aplaw,B-LOC
11328,2562,Rimaq,B-LOC
4978,1092,Sahara,B-LOC
10316,2276,Shaoqi,I-PER
16065,4973,Chávez,I-PER
9244,2039,',O
111,26,',O
13389,3543,Hiwya,B-LOC
1592,352,===,O
7562,1665,(,O
4190,926,.,O
14778,4431,distritu,I-LOC
9988,2200,Walla,I-LOC
11014,2425,Uma,B-LOC
6460,1424,Bixente,B-PER
2816,628,Kuri,B-LOC
1569,349,17,O
8914,1964,suyu,I-ORG
1561,347,Mulanpi,I-LOC
7861,1732,',O
1023,232,Kutawasi,B-ORG
8823,1942,),O
1113,253,Mama,I-ORG
2071,455,Noel,B-ORG
1699,375,Lavalle,I-PER
10110,2230,Francisco,I-LOC
16074,4976,Antonio,I-PER
8786,1933,',O
3449,769,Di,I-PER
326,79,Turdus,O
6419,1415,Piluta,B-ORG
6448,1422,.,O
14060,3986,Kulunya,B-LOC
17357,5381,kawsay,I-LOC
7531,1659,Santos,I-PER
4218,933,Pardo,I-PER
15915,4927,María,I-PER
13503,3606,Ingenio,I-LOC
2978,664,de,I-LOC
6116,1348,2014,I-ORG
12125,2911,Tampupampa,B-LOC
4057,900,.,O
13256,3443,Uquru,I-LOC
11665,2699,distritu,I-LOC
7668,1689,Trombone,O
866,198,qucha,I-ORG
11868,2789,Qupa,B-LOC
10031,2209,',O
7715,1700,Franz,B-LOC
4503,992,PUSAPUNA,O
2332,514,),I-LOC
10009,2204,marka,I-LOC
3784,845,Wallan,I-LOC
5739,1268,Masopust,I-PER
152,36,llaqtam,O
8486,1869,Kashapampa,B-LOC
6124,1350,Carrión,I-PER
2469,546,(,O
7353,1625,walla,I-ORG
2355,520,Tupaq,B-PER
12210,2947,Sabandía,B-LOC
4557,1003,.,O
12977,3286,pruwinsya,I-LOC
9572,2110,Manuel,B-PER
6861,1515,achuqalla,I-LOC
7354,1625,mamallaqta,I-ORG
17015,5280,Joseph,I-PER
10206,2251,Mama,B-ORG
1982,432,Robert,B-PER
4525,996,Shevchenko,I-PER
2253,497,lappacea,O
15179,4648,Ethel,I-PER
4739,1040,',O
14088,4008,Alto,B-LOC
10696,2357,Pachantin,I-ORG
11165,2479,Villa,B-LOC
4422,977,Sánchez,I-PER
12471,3063,Wamanqa,B-LOC
8971,1978,Buliwyap,B-LOC
4877,1073,Ribas,I-PER
17466,5407,Raya,B-LOC
5752,1271,Hayt'ay,I-ORG
1195,272,suyu,I-LOC
7266,1605,',O
4914,1078,mama,I-ORG
4116,913,Lipis,I-LOC
5243,1152,Piluta,B-ORG
77,18,kiti,I-LOC
5448,1197,llaqta,I-LOC
12372,3019,distritu,I-LOC
5391,1184,pruwinsya,I-LOC
6775,1494,Pachantin,I-ORG
40,10,Hamp'atu,B-LOC
12275,2972,Unión,I-LOC
12497,3074,distritu,I-LOC
10447,2305,parkipi,I-ORG
12986,3291,Aqus,B-LOC
1698,375,y,I-PER
11215,2513,suyu,I-LOC
656,152,Thant,I-PER
12420,3041,pruwinsya,I-LOC
9881,2175,),O
16933,5251,Alfredo,I-PER
15562,4786,Tecse,I-PER
4996,1095,mamallaqta,I-ORG
7168,1583,.,O
6235,1375,PUSAPUNA,O
16229,5030,González,I-PER
1665,368,",",O
13013,3304,distritu,I-LOC
13218,3411,Wanka,I-LOC
16126,4996,Le,I-PER
4909,1077,Colletia,O
16119,4993,Rodolfo,I-PER
13764,3788,Paranday,B-LOC
15217,4662,Maximiliano,B-PER
1920,421,',O
5922,1307,Hayt'ay,I-ORG
10172,2244,Kantarawi,B-LOC
3339,742,Kashamarka,B-LOC
13316,3490,Prado,I-LOC
16267,5045,Fernando,I-PER
16898,5239,Delgado,I-PER
12929,3264,distritu,I-LOC
12715,3177,distritu,I-LOC
3981,885,Panaka,O
9306,2051,',O
15510,4767,López,B-PER
5249,1153,',O
9452,2086,.,O
3122,694,Pachantin,I-ORG
680,156,precatoria,O
14429,4210,Ruman,I-LOC
4131,916,Sunturnin,I-ORG
5637,1245,.,O
12161,2927,pruwinsya,I-LOC
14601,4332,Eslabón,I-LOC
9680,2134,pachakwatapi,O
7313,1617,Hayt'ay,I-ORG
5862,1294,pusapuna,O
7244,1600,Mishiku,B-LOC
11905,2805,distritu,I-LOC
8935,1970,Wallan,I-LOC
4991,1094,(,I-LOC
1874,410,qhapaq,I-ORG
11568,2658,phaqchakuna ,I-LOC
1868,408,Piruw,B-LOC
1706,377,.,O
3984,885,Yupankip,I-PER
10837,2385,',O
15084,4596,Jochem,I-PER
1716,378,W,O
10968,2414,distritu,I-LOC
15597,4801,Catarina,B-PER
7032,1552,.,O
197,47,Nordrhein-Westfalen,B-LOC
12401,3032,distritu,I-LOC
1757,386,Rimana,I-ORG
3285,731,.,O
13691,3741,Chakapalpa,B-LOC
12462,3058,distritu,I-LOC
3583,800,Hayt'ay,I-ORG
14592,4328,Husiy,I-LOC
14351,4165,Yamango,B-LOC
4756,1045,Mana,B-ORG
9656,2128,Rafael,B-PER
5596,1234,(,O
68,16,Quta,I-LOC
7535,1660,',O
7664,1688,',O
13483,3599,San,B-LOC
10594,2335,Qullqi,I-ORG
5291,1164,',O
6730,1484,PUSAPUNA,O
15464,4753,Bernardo,B-PER
7929,1747,),I-PER
6994,1544,**,O
15900,4923,Evo,B-PER
15827,4893,Pádua,I-PER
12199,2941,distritu,I-LOC
5185,1136,Illinisa,B-ORG
2564,568,distritu,I-LOC
14124,4026,Nawta,B-LOC
9352,2064,machin,I-LOC
13209,3404,Lirqay,B-LOC
15954,4941,Francisco,B-PER
10343,2282,Elena,I-PER
14825,4457,Alexander,B-LOC
13420,3558,Rosa,I-LOC
16927,5249,Menchú,I-PER
341,83,Wallan,I-LOC
4853,1067,Wankawillka,I-LOC
7779,1714,mama,I-ORG
17023,5282,Garcés,I-PER
14952,4553,Luwisa,B-PER
12695,3168,Namura,B-LOC
14497,4262,Anta,B-LOC
6606,1457,Santiago,B-LOC
5450,1198,Chilipi,B-ORG
8195,1811,.,O
4216,932,1994,I-ORG
12254,2964,Mariscal,B-LOC
10565,2329,Pachantin,I-ORG
15800,4883,Ernesto,B-PER
4768,1048,(,O
8052,1774,.,O
10597,2336,Faustino,I-PER
2921,652,Justo,B-PER
12622,3133,Qiqi,B-LOC
11956,2829,distritu,I-LOC
12625,3134,distritu,I-LOC
8384,1852,Kashamarka,B-LOC
5071,1110,pisqu,I-LOC
362,88,Matthäus,I-PER
8285,1830,',O
10462,2307,munisipyu,I-LOC
8768,1929,',O
6858,1514,Kapachika,B-ORG
572,135,llaqta,I-ORG
11934,2819,Musuq,B-LOC
15784,4877,Novak,B-PER
6298,1387,K,I-LOC
3610,806,4,O
16495,5111,Luis,B-PER
13564,3641,Harpa,B-LOC
8493,1870,12,O
10680,2354,qiwlla,I-LOC
9439,2083,Chupa,B-LOC
4596,1013,usiku,I-LOC
16874,5230,Ureta,I-PER
9705,2139,Rikch'arimuy,I-ORG
1501,337,-,O
14457,4229,Ituwata,B-LOC
13747,3773,Uchumarka,B-LOC
5708,1261,Pachantin,I-ORG
13639,3697,distritu,I-LOC
13748,3774,Ucuncha,B-LOC
10367,2287,),O
9190,2028,Piluta,B-ORG
3031,674,Kachachi,B-LOC
13469,3589,Sunampi,B-LOC
15226,4665,Faustino,B-PER
8458,1863,Chilipi,B-ORG
6768,1493,',O
9307,2052,Noel,B-ORG
13901,3883,Yawyu,B-LOC
1743,383,',O
5707,1261,Hayt'ay,I-ORG
6272,1381,americana,O
1405,316,Sorzano,I-PER
5341,1176,runakunatas,O
8714,1917,de,O
16469,5103,Louis,B-PER
16504,5113,Santoni,I-PER
10453,2306,',O
14140,4036,Fernando,I-LOC
12945,3271,Chankaybaños,B-LOC
11108,2446,',O
12359,3014,Chichas,B-LOC
15792,4880,Alfonso,B-PER
14541,4302,Sandia,B-LOC
15021,4581,sutiyuq,I-ORG
7534,1660,.,O
8354,1844,15,O
11996,2850,distritu,I-LOC
11105,2445,),I-ORG
157,37,Simonsen,I-PER
9799,2157,'estación,O
11049,2432,',O
9272,2045,',O
10842,2388,.,O
9488,2092,pruwinsya,I-LOC
15922,4929,Angulo,I-PER
3588,801,walla,I-ORG
11417,2594,distritu,I-LOC
13321,3492,Iskaynin,I-LOC
906,207,',O
8309,1835,Muqiwa,B-LOC
4606,1014,.,O
1267,288,.,O
5965,1315,allpankunata,O
1509,339,Jean-Philippe,B-PER
8885,1956,pusapuna,O
16689,5169,Fernández,I-PER
8131,1794,Canseco,I-PER
12922,3261,distritu,I-LOC
13459,3584,Hanan,B-LOC
8494,1871,Movimiento,B-ORG
7969,1756,Pachantin,I-ORG
16298,5054,José,B-PER
8966,1976,Pachakutinapaq,I-ORG
4209,931,runakunap,I-ORG
16219,5027,Pulgar,I-PER
7836,1725,Salazar,I-PER
8595,1892,Antonio,B-PER
196,47,",",O
14991,4576,Rimana,I-ORG
17100,5306,Corazao,I-PER
3078,684,',O
8593,1891,.,O
3273,727,'Ateles,O
11566,2657,Suyukuna,I-LOC
696,160,suyu,I-LOC
5645,1248,Huwan,B-PER
5119,1120,.,O
9975,2197,1970,I-ORG
11719,2723,Aco,I-LOC
10321,2277,kawsaykuska,I-ORG
14490,4258,Qhawanilla,B-LOC
12423,3042,pruwinsya,I-LOC
8528,1879,.,O
7288,1612,Manawi,B-LOC
8863,1951,',O
9965,2194,',O
4276,946,',O
4429,978,amachasqa,I-ORG
4661,1024,Qhapaq,B-LOC
4985,1093,Bolívarmantam,I-PER
17480,5414,Hijin,B-LOC
5409,1188,',O
15043,4585,Kristuwal,I-ORG
14872,4487,Pablopa,B-PER
16847,5222,Canseco,I-PER
311,75,1963-1965,O
3395,755,PUSAPUNA,O
3263,725,Pizarro,I-PER
11684,2708,Llaqlla,B-LOC
7357,1626,Piluta,B-ORG
17052,5290,Espinoza,I-PER
12073,2886,Qaraypampa,B-LOC
616,144,San,B-LOC
3591,802,.,O
2130,469,ñiqin,I-PER
1259,286,Pachantin,I-ORG
10025,2209,Tawañawi,B-LOC
13116,3353,Uqupampa,B-LOC
6344,1397,Qaras,B-LOC
16482,5107,Almeida,I-PER
13473,3592,Tinguiña,I-LOC
6028,1328,de,I-LOC
1995,436,pyramidale,O
15786,4878,Domingo,B-PER
10807,2381,suyu,I-LOC
8905,1962,PUSAPUNA,O
12242,2960,José,B-LOC
6196,1368,(,O
3764,841,Ledesma,I-PER
3831,854,kaynin,I-ORG
8954,1974,pusapuna,O
3772,842,.,O
5329,1172,2014,I-ORG
3372,750,Piluta,B-ORG
53,13,Amaru,I-PER
14310,4147,Sicchez,B-LOC
9475,2091,Tupaq,I-PER
4243,939,(,O
17070,5297,Tilsa,B-PER
